Plate ID,"Colony Counting - Single Colony Verification - HeLa-RFP - 24-well"
Plate Name,""
Plate Description,"24-well Corning 3526 plate, RFP-Hela Gradient 125, 25, 5, 1 cell/well"
Scan ID,"2012/1/30 15:56:07"
Scan Description,"Day 6"
Scan Result ID,"2026/04/21 22:59:20"
Scan Result Description,""
Software Version,"5.5.1.0"
Experiment Name,""
Application Name,"Single Colony Verification"
Plate Type,"24-Well Corning�?3526 Plate Well Wall"
Acquisition Start/End Times,"2012/1/30 15:56:07 - 2012/1/30 16:20:01"
Analysis Start Time,"2026/04/21 22:59:20"
User ID,"Local Administrator"

Scan Object-Level Data CSV Report

Well,Row,Column,Total,X Position (µm),Y Position (µm),Distance to Nearest Neighbor (µm),Distance to Well Center (µm),Area (µm²),Form Factor,Smoothness,Aspect Ratio,Mean Intensity,Integrated Intensity
A6,A,6,True,4480.77193995381,567.948614318706,427.612533160561,4516.6229426845,46764,0.585637541019266,0.828709633065568,0.864558363852522,115.794457274827,601668
A6,A,6,True,-3086.96690179056,608.738469886055,309.364832891544,3146.41497222945,16587,0.520224842012686,0.815968630089286,0.777336214994396,116.027672273467,213839
A6,A,6,True,-4715.8580754352,664.685444874274,928.388515809351,4762.47038082917,37224,0.550457780963893,0.824167844359912,0.756426414059436,108.101789168279,447109
A6,A,6,True,6318.65070140281,709.030661322646,431.372745164539,6358.30725626198,44910,0.407676212685557,0.754795525992898,0.640642370700648,82.3340681362725,410847
A6,A,6,True,-2800.38323069635,725.25627664614,309.364832891544,2892.77425762536,18999,0.65598452779299,0.866889138203904,0.899667832532462,119.826622453813,252954
A6,A,6,True,4083.33575956797,725.736323080535,427.612533160561,4147.32734854689,38331,0.517721851328788,0.805984570126263,0.795714730991809,117.891993425687,502102
A6,A,6,True,-292.781119246862,727.347541841005,643.950279150807,784.063282146025,34416,0.589038020616667,0.826591212037543,0.764526261201997,127.360355648536,487026
A6,A,6,True,6493.30313930674,1103.46566383257,431.372745164539,6586.39674861666,27522,0.629175078927972,0.856527913300851,0.857934035385167,75.0183126226292,229406
A6,A,6,True,5508.90375203915,1219.38336052202,798.018314670397,5642.24390904443,16551,0.587882604471922,0.845321064013205,0.854659332167443,100.740619902121,185262
A6,A,6,True,1692.00828433993,1393.90112239444,1121.77810507831,2192.22543851845,33678,0.605424762023832,0.838197509846775,0.874070724015409,126.815873864244,474545
A6,A,6,True,3934.35709117221,1393.90629522431,271.282105892972,4173.98376622658,49752,0.629286611537185,0.848881854338193,0.952268574351986,119.524421128799,660731
A6,A,6,True,3816.1287394958,1638.07025210084,271.282105892972,4152.84393003439,26775,0.715068386259031,0.903293917479462,0.734905891433942,119.851764705882,356559
A6,A,6,True,4579.64451939292,1657.17807757167,218.060623632651,4870.25493221759,26685,0.755562442643846,0.908303333029632,0.894172146085066,111.34671163575,330143
A6,A,6,True,-2387.4432677761,1657.4795763994,667.116737538385,2906.39362492945,17847,0.637678343252796,0.86269063149776,0.698532738947364,120.645486636409,239240
A6,A,6,True,4673.57121661721,1853.97292284866,218.060623632651,5027.87067409742,24264,0.649385689723656,0.879974053207716,0.898883788430749,109.887611275964,296257
A6,A,6,True,-3222.4806501548,1854.73761609907,704.661105855782,3718.12226334678,34884,0.423636990256119,0.739645632686447,0.755451177265413,114.21697626419,442705
A6,A,6,True,464.106486606153,1996.38189063538,719.519831791536,2049.61837525106,40653,0.465436978504632,0.77404674661152,0.808408055236346,124.229577152978,561145
A6,A,6,True,-2652.83890214797,2269.53341288783,667.116737538385,3491.17976520315,22626,0.64427085891759,0.85813279685684,0.828427904508648,118.219172633254,297203
A6,A,6,True,3934.88438133874,2405.7045300879,395.384711118766,4612.02009759162,39933,0.543652776254242,0.832787075855189,0.768110304672318,115.810908271355,513853
A6,A,6,True,6177.67201309329,2483.88936170213,479.356329831135,6658.32845859478,27495,0.578434190266032,0.840561192482419,0.83619532044541,72.6815057283142,222042
A6,A,6,True,1458.16965486329,2491.03630658897,649.512833399537,2886.43735825127,40158,0.592360487012972,0.838724596966698,0.983129696805425,124.785073957866,556791
A6,A,6,True,2299.42965095358,2506.63476070529,841.404595181565,3401.55766425627,25011,0.482476039713192,0.788521561219223,0.78113420211661,124.018711766823,344648
A6,A,6,True,3576.08997876038,2571.82390422861,310.127646841283,4404.84934254874,46611,0.412679228036585,0.735109355030229,0.838390208359487,118.185557057347,612083
A6,A,6,True,3266.07831409097,2580.30477117819,310.127646841283,4162.3599394983,64701,0.585157355421321,0.823321408134438,0.814964718137517,119.724440116845,860699
A6,A,6,True,821.736842105263,2620.72900335946,649.194335853288,2746.53817499823,40185,0.558583346254462,0.818152996403997,0.900344632195427,122.283090705487,545994
A6,A,6,True,-6089.69207317073,2847.37347560976,1549.28398106186,6722.49100078568,17712,0.563795377708279,0.838054721670416,0.662415597842878,78.0030487804878,153510
A6,A,6,True,222.449577098243,2870.34482758621,146.05471908172,2878.95176124958,27666,0.594750569328369,0.854918944798798,0.801965800848111,120.904684450228,371661
A6,A,6,True,5954.15940366972,2907.94667431193,174.090269502394,6626.3238726273,15696,0.424575708288252,0.852943524278573,0.384034228068327,74.3692660550459,129700
A6,A,6,True,230.949794614331,3016.1519853948,146.05471908172,3024.98109194642,19719,0.529062396840108,0.850394709606818,0.555085644212284,119.908261068005,262719
A6,A,6,True,5953.67224546722,3082.03626220363,174.090269502394,6704.11520843615,38718,0.380120693177878,0.698436911237036,0.854339291486837,68.1373779637378,293127
A6,A,6,True,-3767.17297297297,3191.87027027027,434.488974498998,4937.57309115857,19980,0.597016005018206,0.842639883122303,0.812295279572851,105.998648648649,235317
A6,A,6,True,-3340.30443455578,3272.88829215897,434.488974498998,4676.47639665424,58653,0.60490067024032,0.835850221886209,0.800366822866626,108.964247353077,710120
A6,A,6,True,4442.99382716049,3481.7662037037,414.587465898078,5644.72231783279,34992,0.51111302635506,0.776277879347611,0.985876903066387,96.1898148148148,373986
A6,A,6,True,4099.96148148148,3714.6,414.587465898078,5532.44406294649,18225,0.737273828761367,0.895654488045893,0.827224563850676,98.5303703703704,199524
A6,A,6,True,886.260804769001,3895.1564828614,686.552883871197,3994.70928104249,18117,0.606257477066702,0.848550310624557,0.824320446101944,114.570789865872,230631
A6,A,6,True,-4817.66918967053,4100.94211932324,1041.17275260214,6326.74186980471,20214,0.551776223431274,0.821784444104706,0.690444811259336,84.2226179875334,189164
A6,A,6,True,2614.39228110599,4109.66676267281,1069.65103927929,4870.77077059927,31248,0.529930945753474,0.811883352023019,0.669051577548281,110.5,383656
A6,A,6,True,-5822.54694485842,4373.45156482861,1041.17275260214,7282.11037508922,18117,0.378407903737139,0.750750400963426,0.747655806009941,56.1117734724292,112953
A6,A,6,True,1185.05970149254,4513.27789623312,686.552883871197,4666.26658740454,37989,0.593001342629029,0.835806198474417,0.92223669693709,110.419331911869,466080
A6,A,6,True,3773.82432432433,4791.37265231333,348.061275647139,6099.09845175482,39294,0.512220241612759,0.804175615109729,0.835228410679121,85.9092991296381,375080
A6,A,6,True,3426.08367842353,4806.3090104241,348.061275647139,5902.42794748433,63027,0.429186455216389,0.774318706316516,0.494785081932963,90.3699842924461,632861
A6,A,6,True,-270.474042999476,5115.07341373886,1054.11030968728,5122.21946385301,17163,0.694311699480458,0.883266491534521,0.851232560097459,104.088620870477,198497
A6,A,6,True,-4006.61853832442,5147.64705882353,578.623779117251,6523.13286342226,30294,0.455614765798659,0.772049476837152,0.858642701795135,80.9554367201426,272496
A6,A,6,True,-4545.17477525119,5359.21893178212,578.623779117251,7027.07914402219,34038,0.381974284908225,0.689313535230865,0.846070253473757,62.6308831306187,236870
A6,A,6,True,720.614388922337,5474.08910295003,1054.11030968728,5521.31656442177,29898,0.621656330272349,0.859301289311971,0.886590053460645,98.2405177603853,326355
A6,A,6,True,-2877.35936494315,5847.46899806908,183.795014826643,6517.06150027795,41949,0.524836913750775,0.848917839707543,0.547065841493897,82.5724093542158,384870
A6,A,6,True,-3060.5820764644,5861.96194317783,183.795014826643,6612.84813601828,51318,0.583895784240537,0.854659480980397,0.638895481289506,77.5294633461943,442073
A6,A,6,True,-4286.40887226082,5891.23784072688,591.611284565459,7285.60116367954,33678,0.421504431542194,0.734513366955076,0.950231865076014,58.542490646713,219066
B1,B,1,True,-2259.18706171108,-5140.95424263675,982.495634230024,5615.45516451583,51336,0.617899909826892,0.85285342022702,0.650044718159694,104.141479663394,594023
B1,B,1,True,-2518.12861736334,-4193.19533762058,982.495634230024,4891.20219097792,67176,0.664131035112586,0.858057444932851,0.833957675466371,111.48177920686,832100
B1,B,1,True,-5428.97118023788,-4175.81999085087,2910.89442070944,6849.17518186265,39348,0.59827369969544,0.843223666900738,0.74116633864288,83.8920402561757,366776
B1,B,1,True,6548.56530408774,-1075.71884346959,157.866219620087,6636.33020366658,27081,0.628934528226259,0.879747985910295,0.954394628278148,76.4868727151878,230149
B1,B,1,True,6546.72625928984,-917.863336085879,157.866219620087,6610.75622132641,21798,0.638275060044383,0.854581372120365,0.689256785838947,76.2919075144509,184779
B1,B,1,True,-4653.2103218646,74.2935627081024,1258.13089156254,4653.80337283034,32436,0.585133478900388,0.82119037718582,0.852667758011242,111.975860155383,403561
B1,B,1,True,-3560.63443346647,698.129493378179,1258.13089156254,3628.42973727087,42813,0.664800664420526,0.866553958217271,0.804499163028031,117.993273071263,561294
B1,B,1,True,-7301.89305054152,753.7238267148,2734.43699522217,7340.69082093123,59832,0.493928134254143,0.758032333372401,0.853800984558447,70.6726835138387,469832
B1,B,1,True,-3708.82932011331,3712.28937677054,1495.53199808939,5247.52392492074,63540,0.569961577888592,0.823543639857944,0.810396466206199,108.556515580737,766409
B1,B,1,True,-5114.11781855599,4223.93397358944,1495.53199808939,6632.93443924444,52479,0.552273630056842,0.838555264739551,0.716737274507536,86.6919910821471,505501
B1,B,1,True,-15.8035780842347,4755.50913156914,889.971736700756,4755.53539083853,24147,0.530642394943261,0.819933487637183,0.603586049354487,112.778606038017,302585
B1,B,1,True,178.155782848151,5624.08811959087,889.971736700756,5626.90915688937,68634,0.692320063646423,0.861331945247512,0.93377632303111,104.459087332809,796605
B1,B,1,True,-1582.58097560976,5742.44195121951,1110.94510406673,5956.52600997324,55350,0.70009273895689,0.881386528341079,0.811347025072418,100.752520325203,619628
B1,B,1,True,-3107.70879120879,6187.41436150057,544.076026045706,6924.01259472135,47502,0.660710779618883,0.856302853172079,0.803222833087867,78.3054187192118,413296
B1,B,1,True,-2567.91937137,6255.57669969252,544.076026045706,6762.13352009506,52686,0.631447064656788,0.854664560081841,0.701903855423094,83.904509736932,491177
B2,B,2,True,155.093292212798,-5633.2798766384,1863.06009796877,5635.41445661528,35019,0.662735210062902,0.875729862967679,0.840154439703364,100.588794654331,391391
B2,B,2,True,-4223.78089203022,-5345.48915427736,3672.53769336486,6812.824621431,36927,0.675831454110851,0.874859751895508,0.774102279919903,86.8259809895199,356247
B2,B,2,True,-576.712662013957,-3919.96350947158,455.524568064253,3962.15994252075,45135,0.68188829122396,0.867037276715133,0.879919852192156,117.845064805583,590993
B2,B,2,True,-809.35304511721,-3528.32453763694,224.581267932975,3619.96220899217,76401,0.62713123581593,0.838557888554269,0.946722866718336,119.250323948639,1012316
B2,B,2,True,-1033.91675915649,-3525.5166481687,224.581267932975,3673.99666594559,16218,0.527687283143809,0.931524849585462,0.364412275965455,119.402330743618,215163
B2,B,2,True,508.889369057908,-2731.55038893691,512.021354830313,2778.54924686274,52065,0.508918823849935,0.795753969936502,0.697331033257074,122.800518582541,710401
B2,B,2,True,2567.31601968289,-2717.00765445599,1313.44585831857,3738.08000707486,49383,0.610576665563833,0.832531410696741,0.967163033129531,119.650082012028,656520
B2,B,2,True,572.502732240437,-2223.49605343048,353.596891200821,2296.01700299534,44469,0.640218089732003,0.836460805804287,0.879551336458106,124.20238818053,613684
B2,B,2,True,1459.70212765958,-2011.08167467399,692.291881234166,2484.99090616111,26226,0.760166282778741,0.893409496967717,0.858684345267986,124.833905284832,363766
B2,B,2,True,771.994077648607,-1931.54748848432,353.596891200821,2080.1083039579,41031,0.63816209225653,0.870300067116425,0.647624037790401,123.950866418074,565092
B2,B,2,True,-5798.46609493418,-1508.85680095732,2167.40817957988,5991.5655633479,45126,0.676527911064185,0.872358437243842,0.77808935389551,103.392301555644,518409
B2,B,2,True,279.641260840559,-1479.36365910607,668.491968366108,1505.5617126668,107928,0.456811472296637,0.788949274746806,0.492053304547746,125.556204136091,1505670
B2,B,2,True,-359.575918548031,-274.982293050023,1210.45330759318,452.669971050333,60993,0.403087158962358,0.743656711490264,0.845400437647348,128.404013575328,870194
B2,B,2,True,-1562.20687976635,-137.592406295636,1059.21699355011,1568.25444538172,55467,0.636811362648098,0.840748032345802,0.859861135839335,124.691059548921,768471
B2,B,2,True,-7125.06276230446,205.14421976345,610.493186462194,7128.01539824937,47178,0.627476865715474,0.842186356607704,0.844466587960476,75.9122472338802,397932
B2,B,2,True,-7107.26836979891,815.378019476413,213.590200731344,7153.88740441093,71163,0.645660180999529,0.84252307109366,0.953453107406352,73.5791071202732,581790
B2,B,2,True,-1396.26152737752,908.544668587896,179.423078297367,1665.83302514211,37476,0.604107898510216,0.909773791386961,0.517497742753946,123.636887608069,514824
B2,B,2,True,-7111.9069640914,1028.91784548422,213.590200731344,7185.95105735126,16542,0.434687434772401,0.889214025098762,0.315017269548398,74.2459194776931,136464
B2,B,2,True,-1393.4490212766,1087.94570212766,179.423078297367,1767.85916454755,52875,0.648990843294256,0.879954390182614,0.705707702546588,123.852595744681,727634
B2,B,2,True,-6304.81050351922,1387.57931781267,298.564023143244,6455.69607776789,49869,0.632454379547997,0.845505823200646,0.756219162090854,93.5181375203032,518184
B2,B,2,True,-1708.14515570934,1566.61955017301,572.854527632852,2317.76976595122,52020,0.584905665188888,0.833301753310372,0.775556735070063,124.293252595156,718415
B2,B,2,True,-6206.19367991845,1669.38634046891,298.564023143244,6426.79474904901,26487,0.57558828331792,0.843799360551564,0.923099466616379,94.692830445124,278681
B2,B,2,True,-1832.50168026884,2388.36197791647,831.098768350805,3010.37129699065,56241,0.676772931041331,0.865058913306833,0.92917564654951,123.356537045927,770855
B2,B,2,True,-6465.08006362672,3177.97295864263,1382.71215921703,7203.94144583141,33948,0.694339402708111,0.878915602409335,0.96599805414453,70.2030752916225,264806
B2,B,2,True,-5237.91311782428,3815.11831284097,685.079217013221,6480.03561493687,110529,0.639619065016762,0.847354967901413,0.942005156359447,90.3033140623728,1109015
B2,B,2,True,-4610.39299424184,4089.98560460653,685.079217013221,6163.09222770866,56268,0.704658565522027,0.878090880778738,0.78805863166378,95.1968969929623,595171
B2,B,2,True,154.954863813229,4685.69961089494,3037.7201507897,4688.26106924096,34695,0.454452018265334,0.777459394850048,0.641042221985604,108.817898832685,419493
B2,B,2,True,-3765.27260769484,5861.94639921078,1963.17944298832,6967.04337559896,27369,0.629893222250356,0.849710188008648,0.885244556849274,75.6619533048339,230088
B3,B,3,True,-773.571261682242,-4568.82943925234,1274.25242331841,4633.85530005842,46224,0.585872361123379,0.831065464139575,0.820270947983044,112.070677570093,575595
B3,B,3,True,-6113.97980997625,-3995.24524940618,3978.88460848569,7303.61100550267,45468,0.406146115747999,0.760603817823861,0.925909421478771,76.5995645288994,386981
B3,B,3,True,-1460.17480928421,-3495.37948385002,1274.25242331841,3788.11143048721,55449,0.599983387292378,0.821804387369296,0.857892439334324,118.756046096413,731656
B3,B,3,True,-1313.94381009615,-1141.29567307692,227.920325383229,1740.40344445594,89856,0.65631709201353,0.859284108943856,0.957842491238468,124.03655849359,1238381
B3,B,3,True,-1321.28294573644,-913.493540051679,227.920325383229,1606.31848349264,41796,0.461971348601262,0.840678767877923,0.475877948965544,124.337209302326,577422
B3,B,3,True,-3820.04656839733,-744.184959158765,2504.49297014334,3891.85907223815,95859,0.597476222401137,0.808817120700053,0.903276794340915,116.003849403812,1235557
B3,B,3,True,-1063.34048481471,-108.917525773195,207.036223399741,1068.9041182756,32301,0.543120601772673,0.869326098609583,0.576758861983273,124.855670103093,448107
B3,B,3,True,-856.402862098873,-102.528620988725,207.036223399741,862.518394199794,62262,0.540308922007549,0.7974059631463,0.87066722053611,127.190228389708,879902
B3,B,3,True,2005.2075603292,725.480122750732,1517.48414409643,2132.41149136553,64521,0.61408296979302,0.836097175740208,0.853986057415757,124.044915608872,889278
B3,B,3,True,3518.27598508189,841.161018323335,191.558312016673,3617.43248256974,55503,0.575445843011102,0.813419843398183,0.837846111394428,123.401167504459,761015
B3,B,3,True,3530.93122216724,1032.30084116774,191.558312016673,3678.7389581691,18189,0.419442954949046,0.84776903991989,0.317838686951254,124.54379020287,251703
B3,B,3,True,-7176.01011959522,1540.37189512419,1760.88773957273,7339.47319715941,78264,0.701174942135155,0.876463108011111,0.813687158215587,73.1789328426863,636364
B3,B,3,True,-1690.60259601707,1669.47901849218,1885.77623932561,2375.98344498552,50616,0.563805093580241,0.799519551258056,0.876930871721256,121.979374110953,686012
B3,B,3,True,-5500.38225076324,2081.66375407938,1187.62100193989,5881.11629621104,85491,0.508264647170409,0.776327822405541,0.816430830291398,103.583745657438,983942
B3,B,3,True,-4866.6162260711,3159.93710118505,181.163396415253,5802.51290177836,29619,0.481278235564272,0.852923377667994,0.459676942952218,99.9404436341537,328904
B3,B,3,True,-5046.74896907216,3179.23402061856,181.163396415253,5964.66295063597,52380,0.576266849377551,0.852136841565689,0.837593501152641,98.5180412371134,573375
B3,B,3,True,-2356.75625,4234.21724137931,2649.83826726332,4845.91535925958,41760,0.542284805019468,0.859277480564951,0.837341825806903,108.508836206897,503481
B3,B,3,True,2489.81634128706,4853.49313087491,203.186345415499,5454.86764136308,37341,0.545925684142075,0.881191521723698,0.503248665570052,100.695348276693,417785
B3,B,3,True,2483.9546997389,5056.59490861619,203.186345415499,5633.75390128093,68940,0.645883643541377,0.859388067806092,0.814581559015151,99.2960835509138,760608
B3,B,3,True,2799.2689180738,6828.34959349594,1799.59376518076,7379.8553269485,43173,0.37700992851152,0.925979700344277,0.306819675323421,59.1563477173233,283773
B4,B,4,True,-840.13193504736,-3619.45872801083,1605.30653234092,3715.6834030983,39906,0.54082383559411,0.797512161793842,0.859156391221254,116.948804691024,518551
B4,B,4,True,1601.45107526882,-3472.43225806452,2446.00580112343,3823.92878246009,50220,0.589542476504866,0.844559722168312,0.747078748221767,116.690681003584,651134
B4,B,4,True,5076.6605839416,-3016.13034410845,179.130001150282,5905.04233153311,17262,0.546410482814169,0.873826066021458,0.500042863098747,91.4228362877998,175349
B4,B,4,True,5076.32790091265,-2837.00065189048,179.130001150282,5815.29686743602,41418,0.644181168801174,0.873560721416716,0.838980925225699,95.4237288135593,439140
B4,B,4,True,-1209.49205508475,-2057.22245762712,637.378453741592,2386.42730278517,50976,0.489650413507958,0.776388178901961,0.818467559434599,122.776129943503,695404
B4,B,4,True,-1096.17342818689,-1429.99826956355,182.148254661918,1801.80221878477,46809,0.58514384760795,0.836648468590153,0.841689074781574,123.567390886368,642674
B4,B,4,True,-914.235846289234,-1421.24024640657,182.148254661918,1689.89674851631,30681,0.533613650103127,0.860441982635769,0.637121316817448,125.255793487826,426997
B4,B,4,True,-122.705846153845,-1206.98892307692,820.014250280344,1213.21019823884,43875,0.5331411688485,0.788709220119162,0.732362678602683,125.884512820513,613687
B4,B,4,True,-895.67767531632,-344.690328114948,174.736177990274,959.713457421557,41967,0.663684336710692,0.888924481787309,0.74548540810954,127.302809350204,593613
B4,B,4,True,-1070.36072727273,-340.381818181819,174.736177990274,1123.17935728741,37125,0.520022020360344,0.841103781916246,0.708403437307836,125.381090909091,517197
B4,B,4,True,-6619.03597472047,1.48930481283423,1777.88526212644,6619.0361422697,37026,0.55472746548765,0.825674407137099,0.755692226286266,89.4591638308216,368035
B4,B,4,True,-1968.6246835443,46.8360759493662,978.169633893863,1969.18174952701,42660,0.463737050007744,0.769301115479254,0.635987360833486,124.999578059072,592498
B4,B,4,True,5315.69610154125,505.026654578422,3350.5885531733,5339.63266206352,49635,0.624687681532903,0.84101526403926,0.946868032162106,103.853853127833,572754
B4,B,4,True,1604.9298630137,926.349589041096,141.433428499793,1853.08484055905,16425,0.596832592962927,0.878103311537966,0.557448817884682,125.866301369863,229706
B4,B,4,True,1599.23294117647,1067.66823529412,141.433428499793,1922.8784311027,22950,0.67776129381873,0.871226596588009,0.772970688111512,125.711764705882,320565
B4,B,4,True,-3517.18133957298,1221.70868675051,1943.79869547785,3723.32333953446,30771,0.605166579467793,0.840426763246679,0.920933768696927,118.577946768061,405418
B4,B,4,True,-5682.84794129637,1512.92172849572,1777.88526212644,5880.79015783176,44154,0.439495861991963,0.724064927155191,0.770612747643288,106.328984916429,521650
B4,B,4,True,-5228.39900299103,3482.13838484546,1502.47664717302,6281.83443475644,45135,0.690949615343095,0.864381434564249,0.940872064684303,96.6390827517448,484645
B4,B,4,True,-1724.11045166482,4296.80716225732,1927.2599299196,4629.80654446443,89469,0.537861149022835,0.813867136486171,0.630090363962896,112.307111960567,1116445
B4,B,4,True,-3879.53154875717,4321.44905763453,743.11027114607,5807.382112065,32949,0.561623921605704,0.832369804068447,0.737638752870729,102.066648456706,373666
B4,B,4,True,-4466.53271836264,4777.1271259729,743.11027114607,6539.94327971658,31221,0.566995381596782,0.838795954492723,0.867835315600709,87.2366676275584,302624
B4,B,4,True,-162.637817730936,5426.46819590825,1927.2599299196,5428.90487492275,72585,0.53257175275016,0.804836818014381,0.750639812374858,106.356726596404,857767
B5,B,5,True,1599.53453921721,-3899.8789957898,707.556374654339,4215.15918133008,57717,0.642021919764294,0.844803823311918,0.883906876303123,113.272727272727,726418
B5,B,5,True,1325.94375609077,-3247.35765000696,707.556374654339,3507.62862221399,64647,0.705446677404654,0.874703665429457,0.797532184886938,118.031463176946,847820
B5,B,5,True,2459.88109305761,-3212.83641063515,1101.01031172329,4046.39750809103,24372,0.58075222364416,0.873871794367295,0.604563886154242,114.267725258493,309437
B5,B,5,True,3621.47487437186,-1921.25735821967,1737.08853010617,4099.54998776938,75222,0.610497012475655,0.833828187031028,0.898693380239775,114.986838956688,961060
B5,B,5,True,6847.7380627558,-688.189631650751,177.688363098926,6882.23230828676,19791,0.468154741104731,0.867821861151633,0.43926966335822,64.1550704865848,141077
B5,B,5,True,7025.28879867134,-681.197453404688,177.688363098926,7058.23722152083,48771,0.668017302961109,0.867106724983092,0.911875936689534,63.2434028418527,342716
B5,B,5,True,82.2150289017336,-572.121387283238,1196.91358805778,577.998436645126,23355,0.659237466642326,0.867122029467806,0.812166375690892,126.453564547206,328147
B5,B,5,True,-5678.46037011173,-124.58624301676,1483.1917351506,5679.82692578555,51552,0.611036045607498,0.836784612013214,0.851735331755202,103.319832402235,591816
B5,B,5,True,-2177.94110985277,140.605322763306,744.09388305957,2182.47504791604,15894,0.493467336021143,0.888635484737702,0.3972658398742,123.731596828992,218510
B5,B,5,True,-576.669225764475,427.115159401432,312.500698988273,717.617415712795,69165,0.476409029152491,0.775686078237011,0.679483367789309,127.617046193884,980737
B5,B,5,True,-3018.82124352332,514.370466321243,199.813675464773,3062.32896289265,20844,0.562129441377002,0.896944287142584,0.467288086781047,118.722797927461,274962
B5,B,5,True,-2819.04637955513,518.308566019878,199.813675464773,2866.29835496804,57051,0.602323775646663,0.83314071849769,0.808568731626331,122.668401956145,777595
B5,B,5,True,-783.828303545269,661.084822736597,312.500698988273,1025.38770827982,61434,0.596792185071729,0.811750590463167,0.840422951998544,127.448285965426,869962
B5,B,5,True,5211.27158273381,790.727742805755,2098.97486270744,5270.9204008647,40032,0.459603592578085,0.76718880331886,0.875522361053942,102.467401079137,455775
B5,B,5,True,-3768.3197375193,1160.8736489964,728.737457531358,3943.07763975194,69948,0.659667582048215,0.849948041321046,0.930745156006546,116.183221821925,902976
B5,B,5,True,-5778.11606557377,1355.2537704918,814.993679009861,5934.92527751394,41175,0.539662417193465,0.799118415609113,0.709237578574127,101.130710382514,462673
B5,B,5,True,-3193.61028968014,1608.94432709716,728.737457531358,3576.01014121172,59652,0.639192411295754,0.836347441572401,0.861265635019353,118.923053711527,788222
B5,B,5,True,-440.573663426489,1712.61664641555,1106.13874544411,1768.37805078119,59256,0.517868108509382,0.771533755796123,0.913080383260804,126.102521263669,830259
B5,B,5,True,-2126.77960526316,1714.28453947368,1072.01878227816,2731.659380604,16416,0.729179671878046,0.910068157600038,0.866248705141265,122.929276315789,224223
B5,B,5,True,-5037.78048065651,1841.76597303634,184.739478219786,5363.89169080792,61416,0.621269652258284,0.867944901450728,0.63111256340655,105.809349355217,722043
B5,B,5,True,-4853.04103165299,1841.86987104338,184.739478219786,5190.80840301054,46062,0.562266237310356,0.880803216106219,0.484369777068228,106.676436107855,545970
B5,B,5,True,-6150.3726342711,2080.26393861893,316.189412299568,6492.65597384531,35190,0.582426991363136,0.834237362353314,0.886920796421227,94.3851662404092,369046
B5,B,5,True,-6197.5890227577,2392.90807675145,316.189412299568,6643.50199509182,60507,0.589165061231128,0.820358216869111,0.821928284628886,91.4036888293916,614507
B5,B,5,True,4148.94734042553,2601.02127659574,2098.97486270744,4896.84344398796,50760,0.584256346273927,0.850004849795129,0.816838162467923,110.50585106383,623253
B5,B,5,True,-4373.51039387309,2735.91028446389,966.431669147324,5158.75937120072,16452,0.577520795579549,0.834267545773612,0.874060480282117,109.07658643326,199392
B5,B,5,True,-5338.2721767011,2792.69825436409,631.56849726956,6024.64217796123,25263,0.629843491232745,0.84574719888839,0.971024543648902,99.8560741004631,280296
B5,B,5,True,-5969.48010039441,2814.03657224812,207.893439963269,6599.50714060942,75303,0.55834639955049,0.798552885411761,0.941087202735609,92.0544998207243,770220
B5,B,5,True,-5978.94677721316,3021.71436212891,207.893439963269,6699.1463822672,33651,0.596099368476498,0.915458718742062,0.42318474959849,87.3939556031024,326766
B5,B,5,True,-4221.57462269424,4434.55729457797,633.751478036866,6122.66205942079,16101,0.75880965977743,0.906844959377129,0.807838412024431,97.9748462828396,175277
B5,B,5,True,-4716.05542857143,4830.95314285714,190.171248380892,6751.2433724344,47250,0.674912226362685,0.902564143907075,0.713371571266924,85.516,448959
B5,B,5,True,-4718.79177327298,5021.10470379846,190.171248380892,6890.46357264994,45729,0.596255903995177,0.881437987450315,0.633177408837512,84.2877386341271,428266
B5,B,5,True,-5213.91939703501,5240.67509654914,541.629505460071,7392.53887012901,72243,0.73062926215648,0.890287114199526,0.87143796970179,77.5946181636975,622852
B5,B,5,True,-3260.26962642122,5606.71196534922,878.734361435965,6485.72101615193,16623,0.583523473432947,0.873961256917893,0.677761512382158,92.4845695722794,170819
B5,B,5,True,2887.22364848186,5644.6864971612,233.341980139858,6340.23233388074,36459,0.53366532676937,0.915143146191833,0.438091206476184,88.2722784497655,357591
B5,B,5,True,3120.51001497566,5649.78070011232,233.341980139858,6454.2702695909,96156,0.732752376469887,0.901514808671367,0.903075743158308,85.0597154623736,908778
B5,B,5,True,-2384.67452932266,5680.92317680156,878.734361435965,6161.13307367414,41589,0.591137714461504,0.852740760955212,0.772822300419088,101.217485392772,467726
B5,B,5,True,1593.13473405818,5722.0643549809,1296.40018949204,5939.70527580331,61254,0.555638127804473,0.814011055591587,0.731211717190597,99.0486335586248,674125
B6,B,6,True,1379.90516085791,-6978.80462466488,188.765644077523,7113.91961173348,26856,0.484472336581231,0.854303951375786,0.505495161731635,76.497654155496,228269
B6,B,6,True,1356.6020278834,-6791.48288973384,188.765644077523,6925.64862692332,42606,0.36563446277973,0.703858154920194,0.795342379266439,78.5278833967047,371751
B6,B,6,True,-497.405484342042,-3816.34301476554,2663.87690462533,3848.62134045469,55467,0.608912915913057,0.830237247785963,0.890511356342304,119.39315268538,735820
